usuario_1|usuario_2|canciones
1960|2091|2
1960|2105|33
1960|2120|95
1960|2126|34
1960|2129|4
1960|2146|35
1960|2152|74
1960|2162|76
1960|2166|49
1960|2173|62
1960|2197|17
1960|2228|93
1960|2231|20
1960|2236|78
1960|2286|17
1960|2313|1
1960|2317|80
1960|2322|56
1960|2335|67
1960|2342|48
1960|2361|74
1960|2371|54
1960|2373|3
1960|2405|27
1960|2411|33
1960|2440|5
1960|2448|19
1960|2474|28
1960|2488|57
1960|2523|66
1960|2540|52
1960|2570|52
1960|2577|18
1960|2618|85
1960|2628|78
1960|2659|5
1961|2128|40
1961|2281|59
1961|2301|87
1961|2317|1
1961|2487|75
1961|2535|67
1962|1966|37
1962|1971|5
1962|1979|0
1962|1983|37
1962|1984|65
1962|1985|20
1962|1986|60
1962|1993|13
1962|2005|77
1962|2020|41
1962|2030|34
1962|2033|4
1962|2037|75
1962|2040|7
1962|2043|11
1962|2045|70
1962|2046|56
1962|2055|95
1962|2059|87
1962|2060|53
1962|2063|25
1962|2064|28
1962|2069|61
1962|2073|57
1962|2074|91
1962|2078|96
1962|2083|32
1962|2084|6
1962|2086|82
1962|2088|32
1962|2090|94
1962|2093|12
1962|2095|5
1962|2098|25
1962|2103|4
1962|2104|22
1962|2108|23
1962|2109|4
1962|2112|60
1962|2115|27
1962|2118|76
1962|2121|50
1962|2122|4
1962|2123|8
1962|2124|35
1962|2131|69
1962|2136|74
1962|2139|94
1962|2140|22
1962|2142|80
1962|2150|47
1962|2154|0
1962|2164|52
1962|2165|70
1962|2172|56
1962|2179|34
1962|2184|40
1962|2188|81
1962|2190|40
1962|2200|28
1962|2201|29
1962|2206|5
1962|2210|73
1962|2212|10
1962|2213|16
1962|2216|16
1962|2218|53
1962|2220|19
1962|2229|40
1962|2233|0
1962|2240|14
1962|2244|91
1962|2253|32
1962|2257|67
1962|2261|71
1962|2266|47
1962|2271|54
1962|2275|65
1962|2276|36
1962|2278|93
1962|2290|88
1962|2299|75
1962|2307|29
1962|2308|55
1962|2309|83
1962|2323|45
1962|2324|3
1962|2326|95
1962|2329|91
1962|2331|24
1962|2334|31
1962|2339|13
1962|2340|46
1962|2347|40
1962|2350|52
1962|2352|58
1962|2353|84
1962|2354|88
1962|2356|11
1962|2359|34
1962|2363|38
1962|2369|99
1962|2370|27
1962|2374|3
1962|2376|53
1962|2381|58
1962|2386|66
1962|2391|1
1962|2395|71
1962|2404|45
1962|2408|40
1962|2409|62
1962|2410|43
1962|2414|90
1962|2418|90
1962|2423|43
1962|2428|14
1962|2430|71
1962|2433|6
1962|2446|47
1962|2460|28
1962|2462|69
1962|2464|97
1962|2467|27
1962|2468|32
1962|2469|5
1962|2477|15
1962|2482|31
1962|2484|48
1962|2485|2
1962|2492|21
1962|2495|61
1962|2500|62
1962|2504|76
1962|2506|68
1962|2507|0
1962|2520|68
1962|2521|40
1962|2526|87
1962|2532|41
1962|2536|6
1962|2539|42
1962|2542|35
1962|2543|24
1962|2546|99
1962|2549|29
1962|2550|84
1962|2551|68
1962|2553|13
1962|2554|16
1962|2556|12
1962|2559|3
1962|2560|28
1962|2561|59
1962|2563|73
1962|2564|19
1962|2573|59
1962|2578|12
1962|2579|70
1962|2586|54
1962|2590|43
1962|2593|55
1962|2600|89
1962|2601|28
1962|2602|28
1962|2604|55
1962|2606|58
1962|2607|12
1962|2611|70
1962|2613|37
1962|2615|39
1962|2619|10
1962|2624|56
1962|2625|96
1962|2630|59
1962|2638|2
1962|2646|93
1962|2654|84
1962|2655|28
1963|1971|42
1963|1993|14
1963|2020|20
1963|2033|67
1963|2056|95
1963|2059|64
1963|2060|62
1963|2063|89
1963|2064|22
1963|2069|27
1963|2073|43
1963|2074|75
1963|2077|23
1963|2088|26
1963|2093|47
1963|2098|9
1963|2108|71
1963|2109|48
1963|2118|16
1963|2121|17
1963|2122|85
1963|2123|25
1963|2124|12
1963|2131|53
1963|2139|60
1963|2140|2
1963|2142|38
1963|2154|62
1963|2172|62
1963|2190|91
1963|2201|75
1963|2218|43
1963|2233|57
1963|2237|74
1963|2240|86
1963|2244|90
1963|2253|18
1963|2275|77
1963|2278|50
1963|2290|70
1963|2306|30
1963|2307|43
1963|2308|13
1963|2309|68
1963|2323|12
1963|2324|67
1963|2326|57
1963|2331|86
1963|2339|15
1963|2340|70
1963|2354|29
1963|2369|41
1963|2393|12
1963|2395|49
1963|2409|88
1963|2410|99
1963|2428|55
1963|2446|52
1963|2460|11
1963|2462|14
1963|2464|7
1963|2468|91
1963|2485|19
1963|2495|62
1963|2500|76
1963|2506|96
1963|2507|64
1963|2542|59
1963|2553|24
1963|2560|87
1963|2564|76
1963|2573|98
1963|2578|26
1963|2586|69
1963|2590|45
1963|2601|69
1963|2604|95
1963|2607|43
1963|2638|52
1963|2646|23
1963|2655|72
1964|1965|88
1964|1974|5
1964|1977|91
1964|2007|16
1964|2023|29
1964|2031|82
1964|2035|42
1964|2036|45
1964|2038|83
1964|2042|46
1964|2047|8
1964|2066|0
1964|2081|75
1964|2085|19
1964|2091|76
1964|2117|51
1964|2126|37
1964|2127|27
1964|2133|46
1964|2138|23
1964|2141|74
1964|2145|45
1964|2149|75
1964|2162|18
1964|2174|32
1964|2176|1
1964|2185|14
1964|2186|82
1964|2189|39
1964|2197|26
1964|2209|41
1964|2211|12
1964|2214|41
1964|2219|83
1964|2226|96
1964|2228|45
1964|2232|34
1964|2236|34
1964|2242|90
1964|2256|42
1964|2265|53
1964|2268|67
1964|2279|75
1964|2282|67
1964|2288|86
1964|2289|49
1964|2291|26
1964|2292|23
1964|2296|87
1964|2302|47
1964|2310|71
1964|2313|59
1964|2317|35
1964|2318|34
1964|2322|60
1964|2325|30
1964|2335|75
1964|2342|44
1964|2345|40
1964|2361|83
1964|2362|35
1964|2366|59
1964|2367|31
1964|2371|20
1964|2384|25
1964|2398|16
1964|2406|33
1964|2416|62
1964|2419|45
1964|2425|88
1964|2440|33
1964|2448|17
1964|2453|64
1964|2488|72
1964|2498|72
1964|2505|48
1964|2514|67
1964|2517|44
1964|2525|95
1964|2540|33
1964|2557|61
1964|2566|7
1964|2589|31
1964|2608|5
1964|2610|51
1964|2612|26
1964|2618|44
1964|2637|77
1964|2642|78
1964|2651|92
1965|1975|74
1965|2049|14
1965|2114|41
1965|2126|82
1965|2133|95
1965|2166|36
1965|2176|20
1965|2231|16
1965|2286|62
1965|2289|97
1965|2313|31
1965|2322|21
1965|2325|64
1965|2335|18
1965|2361|86
1965|2474|61
1965|2557|28
1965|2656|15
1966|1971|64
1966|1983|90
1966|1984|13
1966|1985|1
1966|1986|48
1966|1989|20
1966|1993|79
1966|1997|15
1966|2005|49
1966|2020|10
1966|2030|40
1966|2033|16
1966|2037|61
1966|2040|1
1966|2043|84
1966|2044|20
1966|2045|79
1966|2058|11
1966|2059|31
1966|2060|57
1966|2062|73
1966|2063|7
1966|2064|69
1966|2069|14
1966|2073|3
1966|2074|37
1966|2078|54
1966|2083|19
1966|2084|92
1966|2088|64
1966|2090|13
1966|2093|81
1966|2095|26
1966|2103|22
1966|2104|55
1966|2108|16
1966|2109|24
1966|2112|55
1966|2115|61
1966|2118|12
1966|2121|38
1966|2123|83
1966|2124|60
1966|2131|39
1966|2139|32
1966|2140|6
1966|2142|21
1966|2150|62
1966|2154|45
1966|2164|40
1966|2165|77
1966|2172|97
1966|2184|14
1966|2190|77
1966|2201|74
1966|2206|6
1966|2210|28
1966|2212|92
1966|2218|10
1966|2220|96
1966|2229|58
1966|2233|86
1966|2240|2
1966|2244|66
1966|2253|57
1966|2257|71
1966|2261|72
1966|2266|21
1966|2271|41
1966|2275|20
1966|2276|36
1966|2278|85
1966|2290|96
1966|2299|37
1966|2306|53
1966|2307|15
1966|2308|17
1966|2309|1
1966|2323|22
1966|2324|1
1966|2326|13
1966|2331|44
1966|2339|1
1966|2340|75
1966|2347|82
1966|2348|51
1966|2352|66
1966|2353|69
1966|2354|7
1966|2356|62
1966|2359|81
1966|2363|73
1966|2369|38
1966|2370|51
1966|2374|33
1966|2376|59
1966|2381|81
1966|2386|37
1966|2387|53
1966|2404|77
1966|2409|32
1966|2410|94
1966|2414|6
1966|2423|45
1966|2427|28
1966|2428|89
1966|2429|28
1966|2433|61
1966|2446|68
1966|2449|89
1966|2454|52
1966|2462|97
1966|2464|38
1966|2467|16
1966|2468|14
1966|2469|28
1966|2476|5
1966|2478|80
1966|2484|86
1966|2492|14
1966|2499|6
1966|2500|17
1966|2504|14
1966|2506|72
1966|2507|59
1966|2520|61
1966|2521|27
1966|2526|85
1966|2536|57
1966|2542|29
1966|2549|50
1966|2550|92
1966|2551|13
1966|2552|49
1966|2553|35
1966|2559|31
1966|2560|68
1966|2561|22
1966|2563|37
1966|2564|54
1966|2573|56
1966|2575|78
1966|2576|80
1966|2578|94
1966|2579|38
1966|2581|40
1966|2586|16
1966|2590|98
1966|2593|50
1966|2600|17
1966|2601|87
1966|2602|94
1966|2604|56
1966|2607|37
1966|2611|11
1966|2615|49
1966|2619|1
1966|2624|34
1966|2625|94
1966|2630|75
1966|2631|13
1966|2654|66
1966|2655|44
1968|1973|77
1968|1976|71
1968|1980|78
1968|1995|23
1968|1999|51
1968|2001|41
1968|2006|70
1968|2009|31
1968|2018|99
1968|2022|89
1968|2024|41
1968|2143|39
1968|2159|78
1968|2171|94
1968|2202|8
1968|2365|37
1968|2378|42
1968|2389|23
1968|2447|9
1968|2459|23
1968|2472|30
1968|2585|48
1968|2620|62
1968|2633|34
1968|2640|93
1968|2657|55
1968|2658|82
1968|2659|68
1969|2087|25
1969|2302|55
1969|2385|6
1970|1981|99
1970|2002|12
1970|2003|62
1970|2054|97
1970|2062|28
1970|2072|96
1970|2075|18
1970|2081|56
1970|2087|11
1970|2110|67
1970|2111|46
1970|2125|27
1970|2132|21
1970|2134|60
1970|2151|1
1970|2153|17
1970|2155|16
1970|2161|66
1970|2163|84
1970|2176|72
1970|2183|66
1970|2199|23
1970|2221|61
1970|2222|72
1970|2226|21
1970|2243|23
1970|2247|57
1970|2267|52
1970|2274|27
1970|2282|40
1970|2283|7
1970|2318|52
1970|2325|29
1970|2327|1
1970|2328|79
1970|2333|2
1970|2344|54
1970|2368|95
1970|2377|66
1970|2384|97
1970|2389|96
1970|2390|86
1970|2396|27
1970|2399|67
1970|2415|45
1970|2419|40
1970|2434|49
1970|2438|86
1970|2452|29
1970|2461|52
1970|2471|61
1970|2479|85
1970|2493|16
1970|2501|64
1970|2509|27
1970|2511|61
1970|2525|55
1970|2531|10
1970|2537|93
1970|2555|62
1970|2592|88
1970|2598|43
1970|2603|50
1970|2605|49
1970|2608|61
1970|2652|23
1971|1979|21
1971|1983|49
1971|1984|46
1971|1985|65
1971|1993|21
1971|1997|32
1971|2005|0
1971|2020|46
1971|2021|74
1971|2030|95
1971|2033|56
1971|2037|57
1971|2040|75
1971|2043|91
1971|2045|58
1971|2056|43
1971|2059|15
1971|2064|81
1971|2073|5
1971|2074|66
1971|2078|39
1971|2086|61
1971|2088|84
1971|2090|42
1971|2093|94
1971|2095|22
1971|2098|63
1971|2103|70
1971|2104|23
1971|2108|52
1971|2109|54
1971|2112|33
1971|2115|36
1971|2118|90
1971|2121|86
1971|2123|52
1971|2124|50
1971|2131|47
1971|2139|33
1971|2140|61
1971|2142|28
1971|2150|74
1971|2154|15
1971|2164|64
1971|2165|50
1971|2172|79
1971|2179|32
1971|2184|93
1971|2188|79
1971|2190|96
1971|2200|60
1971|2201|87
1971|2206|49
1971|2212|5
1971|2216|16
1971|2218|9
1971|2220|72
1971|2229|60
1971|2233|3
1971|2237|54
1971|2240|3
1971|2244|65
1971|2253|89
1971|2257|10
1971|2261|60
1971|2266|6
1971|2271|71
1971|2275|92
1971|2276|25
1971|2278|25
1971|2287|72
1971|2290|46
1971|2299|42
1971|2306|99
1971|2307|56
1971|2308|32
1971|2309|24
1971|2323|82
1971|2324|25
1971|2326|40
1971|2329|22
1971|2331|28
1971|2339|94
1971|2340|33
1971|2347|94
1971|2348|79
1971|2352|21
1971|2354|15
1971|2356|37
1971|2359|1
1971|2363|72
1971|2369|95
1971|2374|48
1971|2376|2
1971|2381|35
1971|2386|72
1971|2395|62
1971|2404|49
1971|2407|2
1971|2408|52
1971|2409|99
1971|2410|32
1971|2414|93
1971|2423|22
1971|2427|97
1971|2428|13
1971|2429|77
1971|2430|28
1971|2433|7
1971|2460|39
1971|2462|33
1971|2464|13
1971|2468|9
1971|2469|70
1971|2482|58
1971|2484|8
1971|2485|13
1971|2489|29
1971|2492|39
1971|2499|11
1971|2500|72
1971|2504|76
1971|2506|30
1971|2507|34
1971|2520|99
1971|2521|89
1971|2526|99
1971|2532|59
1971|2536|66
1971|2542|37
1971|2543|30
1971|2546|55
1971|2549|80
1971|2550|52
1971|2552|99
1971|2554|41
1971|2556|40
1971|2559|97
1971|2560|30
1971|2561|54
1971|2563|36
1971|2564|62
1971|2573|3
1971|2575|26
1971|2578|54
1971|2579|48
1971|2586|82
1971|2590|77
1971|2591|56
1971|2593|78
1971|2600|93
1971|2601|31
1971|2604|32
1971|2606|4
1971|2607|0
1971|2611|48
1971|2615|50
1971|2619|86
1971|2623|58
1971|2624|21
1971|2625|70
1971|2630|72
1971|2646|24
1971|2654|24
1971|2655|56
1972|1973|50
1972|1976|73
1972|1991|70
1972|1995|83
1972|1998|61
1972|2000|89
1972|2001|97
1972|2004|36
1972|2006|70
1972|2009|84
1972|2011|94
1972|2012|64
1972|2013|22
1972|2018|31
1972|2022|44
1972|2024|74
1972|2025|14
1972|2027|26
1972|2061|98
1972|2097|74
1972|2116|4
1972|2128|38
1972|2143|38
1972|2159|27
1972|2171|26
1972|2192|86
1972|2202|52
1972|2225|90
1972|2268|20
1972|2284|75
1972|2297|56
1972|2302|8
1972|2337|8
1972|2364|49
1972|2378|90
1972|2389|88
1972|2435|18
1972|2447|72
1972|2459|8
1972|2472|71
1972|2494|74
1972|2531|1
1972|2538|55
1972|2583|4
1972|2585|87
1972|2620|64
1972|2627|21
1972|2629|99
1972|2633|93
1972|2636|24
1972|2639|57
1972|2640|62
1972|2645|62
1972|2647|10
1972|2648|60
1972|2657|47
1972|2658|5
1972|2659|26
1972|2660|97
1973|1976|70
1973|1980|95
1973|1995|19
1973|1999|75
1973|2001|26
1973|2004|99
1973|2006|69
1973|2009|53
1973|2011|14
1973|2016|4
1973|2018|1
1973|2022|37
1973|2024|8
1973|2050|93
1973|2061|87
1973|2097|51
1973|2116|74
1973|2127|5
1973|2143|50
1973|2159|25
1973|2171|39
1973|2192|65
1973|2202|63
1973|2225|37
1973|2268|42
1973|2284|80
1973|2297|19
1973|2319|46
1973|2337|73
1973|2346|60
1973|2364|12
1973|2365|2
1973|2378|23
1973|2384|98
1973|2435|54
1973|2459|63
1973|2494|71
1973|2538|21
1973|2583|12
1973|2616|0
1973|2620|18
1973|2626|90
1973|2627|99
1973|2633|70
1973|2636|45
1973|2640|46
1973|2647|2
1973|2648|6
1973|2657|94
1973|2659|58
1973|2660|80
1974|2214|79
1974|2368|72
1974|2453|97
1974|2505|54
1974|2651|17
1975|1990|79
1975|2035|90
1975|2047|51
1975|2049|98
1975|2114|3
1975|2119|30
1975|2126|28
1975|2156|98
1975|2158|94
1975|2173|13
1975|2175|89
1975|2193|15
1975|2197|14
1975|2228|84
1975|2236|38
1975|2248|53
1975|2286|57
1975|2313|58
1975|2314|96
1975|2322|4
1975|2335|98
1975|2360|85
1975|2361|36
1975|2368|11
1975|2397|17
1975|2403|68
1975|2411|93
1975|2474|32
1975|2488|97
1975|2503|61
1975|2534|99
1976|1991|41
1976|1998|22
1976|1999|41
1976|2000|88
1976|2001|61
1976|2004|21
1976|2006|34
1976|2009|37
1976|2012|60
1976|2013|59
1976|2018|13
1976|2022|77
1976|2024|49
1976|2099|71
1976|2157|83
1976|2159|83
1976|2171|1
1976|2192|91
1976|2268|90
1976|2284|61
1976|2337|6
1976|2364|53
1976|2365|56
1976|2384|62
1976|2447|57
1976|2459|15
1976|2472|95
1976|2583|75
1976|2620|47
1976|2639|45
1976|2659|0
1977|2036|17
1977|2211|97
1977|2214|87
1977|2256|38
1977|2265|37
1977|2291|41
1977|2566|71
1978|1990|0
1978|2047|99
1978|2049|93
1978|2173|6
1978|2248|95
1978|2286|11
1978|2314|25
1978|2397|10
1978|2403|48
1978|2474|1
1978|2497|58
1978|2503|16
1978|2534|12
1979|1983|17
1979|1984|15
1979|1985|0
1979|1986|37
1979|1989|49
1979|1993|66
1979|1997|35
1979|2005|28
1979|2020|60
1979|2021|58
1979|2030|20
1979|2037|19
1979|2040|60
1979|2043|82
1979|2045|24
1979|2046|12
1979|2055|73
1979|2058|95
1979|2059|30
1979|2060|67
1979|2063|28
1979|2064|87
1979|2069|1
1979|2073|79
1979|2074|28
1979|2078|99
1979|2084|83
1979|2086|66
1979|2088|67
1979|2090|59
1979|2093|50
1979|2095|11
1979|2098|18
1979|2104|71
1979|2112|27
1979|2115|90
1979|2118|47
1979|2121|63
1979|2122|59
1979|2123|34
1979|2124|82
1979|2131|27
1979|2136|27
1979|2139|45
1979|2140|42
1979|2142|30
1979|2150|69
1979|2164|6
1979|2165|47
1979|2179|19
1979|2184|19
1979|2188|19
1979|2190|12
1979|2200|19
1979|2201|14
1979|2206|25
1979|2210|51
1979|2212|61
1979|2213|9
1979|2216|11
1979|2218|69
1979|2220|86
1979|2229|98
1979|2233|16
1979|2240|31
1979|2253|32
1979|2257|70
1979|2258|19
1979|2261|86
1979|2266|21
1979|2271|50
1979|2275|11
1979|2276|70
1979|2278|90
1979|2290|9
1979|2299|69
1979|2300|52
1979|2308|77
1979|2309|89
1979|2323|63
1979|2324|58
1979|2326|89
1979|2329|56
1979|2331|84
1979|2339|72
1979|2340|73
1979|2347|52
1979|2352|81
1979|2353|81
1979|2356|64
1979|2359|30
1979|2363|98
1979|2369|58
1979|2370|8
1979|2374|19
1979|2376|37
1979|2381|9
1979|2386|37
1979|2391|28
1979|2392|76
1979|2395|40
1979|2404|99
1979|2407|34
1979|2408|16
1979|2409|44
1979|2410|72
1979|2414|17
1979|2418|60
1979|2423|91
1979|2428|60
1979|2433|66
1979|2460|13
1979|2462|33
1979|2464|53
1979|2467|72
1979|2469|84
1979|2477|3
1979|2482|18
1979|2484|44
1979|2489|96
1979|2492|57
1979|2495|67
1979|2500|78
1979|2504|48
1979|2506|34
1979|2507|32
1979|2520|48
1979|2521|80
1979|2526|13
1979|2539|83
1979|2542|3
1979|2543|90
1979|2546|12
1979|2549|62
1979|2550|73
1979|2551|43
1979|2552|34
1979|2553|43
1979|2554|13
1979|2556|66
1979|2559|43
1979|2560|32
1979|2563|96
1979|2564|54
1979|2573|43
1979|2575|0
1979|2576|85
1979|2578|57
1979|2586|31
1979|2590|84
1979|2593|65
1979|2600|47
1979|2602|11
1979|2604|42
1979|2607|41
1979|2611|99
1979|2615|7
1979|2619|27
1979|2624|65
1979|2625|75
1979|2631|12
1979|2638|41
1979|2654|17
1979|2655|58
1980|1991|57
1980|1995|91
1980|1998|8
1980|1999|53
1980|2001|25
1980|2006|43
1980|2009|4
1980|2011|95
1980|2012|55
1980|2014|21
1980|2018|35
1980|2022|69
1980|2024|22
1980|2025|95
1980|2027|79
1980|2050|83
1980|2061|2
1980|2097|47
1980|2116|43
1980|2143|1
1980|2159|68
1980|2171|47
1980|2202|95
1980|2284|30
1980|2297|62
1980|2337|11
1980|2346|92
1980|2364|5
1980|2365|89
1980|2378|93
1980|2435|83
1980|2538|95
1980|2583|58
1980|2585|31
1980|2620|75
1980|2626|10
1980|2633|53
1980|2636|66
1980|2640|33
1980|2645|76
1980|2647|9
1980|2648|5
1980|2657|60
1980|2659|4
1981|2003|4
1981|2007|90
1981|2026|47
1981|2029|79
1981|2053|63
1981|2054|29
1981|2062|76
1981|2071|87
1981|2072|30
1981|2075|71
1981|2081|71
1981|2101|79
1981|2110|6
1981|2111|72
1981|2132|47
1981|2161|60
1981|2199|2
1981|2221|20
1981|2222|78
1981|2235|35
1981|2243|27
1981|2264|36
1981|2274|89
1981|2280|15
1981|2282|58
1981|2294|62
1981|2304|57
1981|2327|13
1981|2328|35
1981|2333|71
1981|2336|40
1981|2344|63
1981|2384|58
1981|2390|37
1981|2394|21
1981|2396|24
1981|2399|71
1981|2434|15
1981|2438|16
1981|2451|85
1981|2458|33
1981|2479|29
1981|2501|59
1981|2509|22
1981|2511|33
1981|2537|26
1981|2592|32
1981|2603|21
1981|2617|14
1981|2652|98
1982|1988|93
1982|2085|52
1982|2092|84
1982|2134|59
1982|2142|69
1982|2222|23
1982|2235|90
1982|2262|23
1982|2280|0
1982|2327|9
1982|2345|14
1982|2349|74
1982|2443|79
1982|2512|83
1982|2513|73
1982|2522|21
1982|2560|1
1982|2594|64
1983|1984|93
1983|1985|70
1983|1986|57
1983|1989|88
1983|1993|60
1983|2005|31
1983|2020|11
1983|2030|17
1983|2033|90
1983|2037|38
1983|2040|98
1983|2043|1
1983|2044|21
1983|2045|99
1983|2046|35
1983|2055|63
1983|2058|99
1983|2059|89
1983|2063|4
1983|2064|63
1983|2069|25
1983|2073|83
1983|2074|96
1983|2077|31
1983|2078|2
1983|2083|42
1983|2084|5
1983|2086|63
1983|2088|1
1983|2090|23
1983|2092|48
1983|2093|20
1983|2095|35
1983|2103|52
1983|2104|38
1983|2108|71
1983|2109|1
1983|2112|60
1983|2118|82
1983|2121|16
1983|2122|42
1983|2123|75
1983|2124|97
1983|2131|12
1983|2139|10
1983|2140|4
1983|2142|56
1983|2147|40
1983|2150|0
1983|2154|70
1983|2172|93
1983|2179|84
1983|2184|7
1983|2188|8
1983|2189|17
1983|2190|32
1983|2200|7
1983|2201|86
1983|2206|69
1983|2210|43
1983|2212|65
1983|2213|66
1983|2218|31
1983|2220|25
1983|2229|95
1983|2233|53
1983|2237|41
1983|2240|1
1983|2244|33
1983|2253|44
1983|2257|62
1983|2261|53
1983|2266|91
1983|2271|90
1983|2275|91
1983|2276|12
1983|2278|11
1983|2288|47
1983|2290|10
1983|2299|10
1983|2300|99
1983|2303|4
1983|2306|67
1983|2307|93
1983|2308|76
1983|2309|72
1983|2323|4
1983|2324|6
1983|2326|49
1983|2329|54
1983|2331|18
1983|2334|20
1983|2339|43
1983|2340|92
1983|2347|12
1983|2348|47
1983|2352|0
1983|2354|38
1983|2356|10
1983|2359|11
1983|2363|71
1983|2369|54
1983|2370|70
1983|2374|13
1983|2376|88
1983|2381|86
1983|2386|98
1983|2387|8
1983|2391|13
1983|2395|69
1983|2404|9
1983|2408|10
1983|2409|80
1983|2410|74
1983|2414|58
1983|2423|66
1983|2427|74
1983|2428|91
1983|2429|23
1983|2430|31
1983|2433|17
1983|2446|87
1983|2454|31
1983|2460|96
1983|2464|63
1983|2467|95
1983|2468|20
1983|2469|16
1983|2476|69
1983|2477|11
1983|2478|13
1983|2482|46
1983|2484|91
1983|2489|54
1983|2492|7
1983|2495|98
1983|2499|88
1983|2504|79
1983|2506|92
1983|2507|4
1983|2512|51
1983|2520|61
1983|2521|71
1983|2526|71
1983|2532|76
1983|2539|43
1983|2542|36
1983|2543|13
1983|2546|86
1983|2549|90
1983|2550|97
1983|2551|46
1983|2552|1
1983|2553|19
1983|2559|40
1983|2560|84
1983|2561|76
1983|2563|88
1983|2564|36
1983|2573|36
1983|2575|74
1983|2578|84
1983|2579|96
1983|2586|68
1983|2590|22
1983|2593|93
1983|2600|6
1983|2601|95
1983|2602|81
1983|2604|80
1983|2606|89
1983|2607|2
1983|2611|71
1983|2613|81
1983|2615|91
1983|2619|72
1983|2623|46
1983|2624|4
1983|2625|70
1983|2630|45
1983|2631|36
1983|2638|60
1983|2646|91
1983|2654|9
1983|2655|96
1984|1985|27
1984|1986|24
1984|1989|88
1984|1993|83
1984|1997|4
1984|2020|20
1984|2021|90
1984|2030|1
1984|2033|14
1984|2037|61
1984|2040|52
1984|2043|7
1984|2045|14
1984|2046|12
1984|2055|1
1984|2059|81
1984|2060|73
1984|2063|77
1984|2064|28
1984|2069|90
1984|2073|62
1984|2074|33
1984|2078|10
1984|2083|53
1984|2086|90
1984|2088|4
1984|2090|90
1984|2093|81
1984|2095|78
1984|2098|24
1984|2103|25
1984|2104|45
1984|2108|85
1984|2109|70
1984|2112|46
1984|2115|34
1984|2118|70
1984|2121|7
1984|2123|81
1984|2124|66
1984|2131|63
1984|2139|31
1984|2140|53
1984|2142|46
1984|2150|53
1984|2165|49
1984|2172|31
1984|2184|11
1984|2188|0
1984|2190|3
1984|2200|75
1984|2201|56
1984|2206|48
1984|2212|20
1984|2213|67
1984|2218|72
1984|2220|43
1984|2229|88
1984|2233|24
1984|2237|85
1984|2240|77
1984|2244|86
1984|2253|82
1984|2257|10
1984|2261|34
1984|2266|23
1984|2271|7
1984|2275|12
1984|2276|32
1984|2278|23
1984|2290|24
1984|2299|39
1984|2307|0
1984|2308|53
1984|2309|60
1984|2324|75
1984|2326|88
1984|2329|89
1984|2331|71
1984|2334|45
1984|2339|23
1984|2340|52
1984|2347|42
1984|2348|4
1984|2352|38
1984|2354|48
1984|2356|2
1984|2363|93
1984|2369|97
1984|2374|88
1984|2376|69
1984|2381|47
1984|2386|71
1984|2395|97
1984|2404|42
1984|2407|28
1984|2408|98
1984|2409|45
1984|2410|80
1984|2414|50
1984|2418|58
1984|2423|40
1984|2428|6
1984|2430|69
1984|2433|1
1984|2443|54
1984|2446|1
1984|2460|54
1984|2462|4
1984|2464|35
1984|2467|47
1984|2468|47
1984|2469|51
1984|2482|26
1984|2484|82
1984|2492|31
1984|2499|52
1984|2500|19
1984|2506|91
1984|2507|35
1984|2520|23
1984|2521|48
1984|2526|33
1984|2532|11
1984|2536|97
1984|2539|80
1984|2542|91
1984|2543|26
1984|2546|49
1984|2549|56
1984|2550|69
1984|2551|1
1984|2552|25
1984|2553|49
1984|2559|89
1984|2560|89
1984|2561|43
1984|2563|4
1984|2564|79
1984|2573|67
1984|2574|57
1984|2575|28
1984|2576|73
1984|2578|96
1984|2586|48
1984|2590|91
1984|2591|96
1984|2593|35
1984|2601|83
1984|2602|86
1984|2604|79
1984|2606|77
1984|2607|65
1984|2611|34
1984|2615|81
1984|2619|53
1984|2623|50
1984|2624|92
1984|2630|20
1984|2631|19
1984|2638|64
1984|2646|44
1984|2654|95
1984|2655|53
1985|1986|93
1985|1989|0
1985|1993|70
1985|1994|71
1985|1997|26
1985|2005|27
1985|2007|82
1985|2020|86
1985|2021|21
1985|2030|68
1985|2033|16
1985|2037|67
1985|2040|93
1985|2043|76
1985|2045|7
1985|2046|60
1985|2047|79
1985|2053|71
1985|2056|6
1985|2058|29
1985|2059|77
1985|2060|11
1985|2062|22
1985|2063|20
1985|2064|1
1985|2065|92
1985|2069|18
1985|2073|68
1985|2074|25
1985|2077|94
1985|2078|96
1985|2081|21
1985|2083|71
1985|2084|60
1985|2086|50
1985|2087|93
1985|2088|97
1985|2090|77
1985|2093|44
1985|2095|1
1985|2103|30
1985|2104|3
1985|2108|0
1985|2109|49
1985|2112|40
1985|2115|36
1985|2118|71
1985|2121|55
1985|2122|42
1985|2123|22
1985|2124|99
1985|2131|65
1985|2137|99
1985|2139|81
1985|2140|34
1985|2142|84
1985|2143|76
1985|2147|97
1985|2150|17
1985|2154|81
1985|2165|26
1985|2172|22
1985|2179|75
1985|2184|69
1985|2188|70
1985|2189|40
1985|2190|12
1985|2200|38
1985|2201|65
1985|2206|47
1985|2208|33
1985|2210|55
1985|2212|23
1985|2213|40
1985|2215|7
1985|2216|1
1985|2218|77
1985|2220|84
1985|2229|44
1985|2233|24
1985|2237|96
1985|2240|3
1985|2244|33
