usuario|canciones|edad|sexo|likes|clasico|country|rock|cumbia|pop|boleros
2985|194|18|mujer|436|33.1818|7.48928|10.7194|67.7962|35.5367|6.83925
2986|385|15|hombre|134|82.2773|0.561625|91.9479|270.12|42.5435|4.38153
2987|249|92|hombre|484|50.0873|5.64149|75.8628|175.493|29.6157|12.371
2988|256|44|hombre|26|3.95097|0.622584|12.1528|101.834|5.47867|16.1497
2989|371|98|hombre|332|69.8926|3.87314|100.012|264.6|45.8062|21.5084
299|121|44|hombre|431|45.537|1.71982|106.344|120.026|15.3174|20.6939
2990|237|68|hombre|177|53.7971|9.26562|160.052|39.6237|44.0503|23.3651
2991|72|87|hombre|132|41.8672|1.90569|91.8767|84.6469|16.9159|19.9515
2992|362|54|mujer|380|68.6887|1.85927|30.9688|196.715|10.9933|14.9795
2993|135|77|hombre|201|85.081|3.63873|83.519|137.131|25.9682|14.5032
2994|337|2|mujer|434|85.7948|6.01919|53.3483|289.7|17.6491|21.326
2995|255|65|mujer|421|29.1075|5.3422|79.4449|255.778|1.22881|13.9074
2996|45|26|mujer|226|13.8276|6.13082|193.419|151.52|21.5814|5.79721
2997|89|24|hombre|170|21.1494|3.56389|124.114|11.773|11.4906|17.2299
2998|53|30|mujer|403|35.5516|0.801064|168.367|158.617|35.7325|21.7373
2999|172|74|mujer|264|30.4879|5.76187|195.816|248.966|9.68801|15.2839
3|83|58|hombre|43|11.667|7.91806|132.138|155.591|6.02788|9.68247
30|279|70|hombre|147|94.5189|4.5669|60.0755|177.436|6.28361|13.0724
300|478|40|hombre|456|17.5474|2.65959|143.709|257.047|23.4952|10.9249
3000|302|37|mujer|484|21.4519|3.94097|146.853|283.728|15.1074|23.068
3001|440|19|mujer|426|16.1994|2.69723|15.182|129.428|25.5766|8.83419
3002|233|59|mujer|495|73.6518|0.807731|121.837|274.219|24.5125|11.7332
3003|52|49|hombre|86|76.0614|9.28565|3.21763|39.8274|46.2282|14.6314
3004|305|22|hombre|482|67.0662|2.29649|104.735|140.659|46.2777|5.6483
3005|232|94|mujer|420|24.1511|1.97873|22.1234|85.8274|27.6025|6.7649
3006|17|59|hombre|488|35.0071|9.55649|185.039|41.9141|26.6905|6.70191
3007|219|51|hombre|200|59.2444|4.73416|65.1478|146.32|37.8728|20.8341
3008|64|77|hombre|5|60.8521|0.747531|13.2391|240.814|44.1743|12.3168
3009|183|89|hombre|332|15.85|2.6283|87.124|58.8702|6.23992|3.52217
301|391|19|hombre|443|11.1805|7.23553|137.654|107.679|29.4289|2.80636
3010|366|50|mujer|274|49.3046|9.58998|160.088|12.5858|11.9913|8.76106
3011|229|18|mujer|293|18.3919|2.18237|38.9236|163.407|25.0169|10.6383
3012|183|9|mujer|290|9.69544|5.3566|187.266|158.632|0.109426|8.19818
3013|203|57|mujer|335|44.7596|5.77287|117.814|59.277|13.6172|8.46347
3014|258|2|hombre|462|82.1126|1.87436|170.592|3.43794|13.7145|17.7477
3015|85|3|mujer|222|64.3681|4.27144|62.8996|127.891|7.4928|20.9531
3016|448|78|hombre|239|98.568|7.18286|53.6551|228.396|36.016|13.019
3017|76|80|mujer|394|97.81|4.3728|4.77558|62.339|21.3017|15.5163
3018|45|66|hombre|328|75.5512|1.22645|140.723|240.171|16.8114|6.81393
3019|65|80|mujer|473|52.0221|9.267|119.594|13.6702|31.1427|5.2981
302|10|68|hombre|80|18.6387|7.03797|125.588|134.72|31.825|12.2365
3020|242|77|mujer|195|42.2205|5.94033|7.90124|204.956|5.51655|10.6207
3021|419|0|mujer|18|82.1799|7.19686|39.7385|55.3118|45.1329|4.27334
3022|86|65|mujer|368|53.8589|6.91572|96.2175|137.756|44.8234|23.0086
3023|87|55|hombre|170|0.584601|0.970563|150.702|152.707|31.5835|8.38212
3024|372|47|hombre|272|34.9488|4.80934|85.608|284.478|43.748|11.8233
3025|176|14|mujer|381|44.465|4.65046|125.339|243.925|25.8439|3.62046
3026|359|23|mujer|110|99.5975|4.81095|174.472|88.3687|44.4298|23.2025
3027|73|72|mujer|498|99.8569|8.3768|174.769|208.694|20.7666|15.3506
3028|435|70|mujer|402|45.6816|6.30152|73.2403|271.437|29.8181|1.93625
3029|176|43|mujer|240|3.57694|2.10597|110.153|166.983|32.6833|10.1795
303|441|54|mujer|9|49.1096|2.35736|156.341|39.3585|30.6065|1.00423
3030|168|86|mujer|427|99.6178|3.49457|22.4501|167.07|1.09735|16.216
3031|61|97|hombre|358|94.7687|6.67532|177.659|265.282|18.2684|5.94312
3032|174|42|mujer|480|68.1894|8.28343|165.185|247.348|33.1087|13.4005
3033|130|64|hombre|29|76.0469|6.32457|87.3399|268.055|26.1834|22.2467
3034|234|39|mujer|2|43.8216|7.91667|54.6521|92.709|25.9813|1.75979
3035|343|28|mujer|302|15.1926|0.350852|10.8197|163.558|39.0466|14.0659
3036|173|30|mujer|167|19.7951|5.34274|77.8196|115.583|36.7367|21.1746
3037|37|42|hombre|268|51.4799|6.3822|71.1047|90.9632|48.5371|21.476
3038|173|10|mujer|439|29.9574|6.48559|121.767|87.2181|5.95351|23.6249
3039|483|43|mujer|99|84.6339|1.07358|33.3546|278.173|27.985|24.91
304|151|41|mujer|49|48.9135|9.57608|192.544|120.28|9.63005|11.6465
3040|182|29|mujer|495|27.2581|9.60429|112.896|214.922|37.5746|20.1398
3041|347|13|hombre|194|69.4148|0.402782|74.9677|171.837|5.35317|12.404
3042|231|61|mujer|433|29.2872|3.67345|180.708|125.502|2.82802|10.3021
3043|272|68|mujer|144|39.7069|7.43473|124.433|276.522|28.5149|4.47827
3044|266|58|hombre|151|73.5069|7.02748|180.418|224.529|42.7895|0.564065
3045|252|50|mujer|197|80.9402|1.12855|42.1935|210.031|32.8855|15.5107
3046|339|21|hombre|227|74.9236|1.14146|21.2115|113.591|16.9534|22.5887
3047|88|37|mujer|263|65.9541|3.53894|148.416|130.868|23.8253|21.2836
3048|13|53|hombre|454|52.4967|9.88122|171.032|44.4102|25.769|10.473
3049|152|89|mujer|10|70.7237|2.52315|108.141|281.332|34.0623|7.58529
305|487|79|hombre|222|3.33653|5.67287|174.139|181.73|15.4257|5.26515
3050|418|81|mujer|393|29.6699|8.02603|39.6843|2.34713|6.03392|8.29115
3051|154|68|hombre|165|54.5217|2.25043|135.952|128.699|27.1571|16.23
3052|135|36|hombre|445|26.1856|4.38895|193.344|187.878|49.0077|18.0559
3053|243|63|hombre|455|44.1644|4.69003|75.5598|270.83|44.5444|18.6513
3054|414|40|mujer|332|55.9468|8.65374|177.315|178.143|42.3063|9.67075
3055|154|0|hombre|267|32.9861|3.04441|149.776|234.673|17.4765|5.50568
3056|172|13|mujer|152|11.8977|9.56366|148.712|12.0778|42.1431|1.03209
3057|250|16|hombre|266|22.264|5.32529|172.756|122.7|31.7021|7.84504
3058|467|28|mujer|481|32.9882|6.00335|98.1486|225.78|9.57471|3.95532
3059|243|76|mujer|322|28.0291|7.66604|135.41|35.6087|29.3849|24.1375
306|252|75|mujer|199|80.8755|6.3714|60.5574|258.677|36.3815|15.3551
3060|220|5|hombre|382|77.1423|0.806853|123.02|283.488|12.47|24.9569
3061|175|13|mujer|88|31.0778|6.55891|192.008|23.7052|1.76917|19.4736
3062|351|66|mujer|376|92.2241|4.23673|191.371|53.8481|35.6011|14.3951
3063|466|61|mujer|337|96.1384|8.96523|171.9|56.8142|39.4858|7.01146
3064|191|22|hombre|83|93.1863|4.18723|12.8091|103.301|5.54705|19.6998
3065|229|49|mujer|164|8.73033|5.92508|198.36|240.166|21.8847|18.512
3066|472|33|mujer|76|20.6724|6.47694|82.6534|55.4072|13.2688|22.0118
3067|36|7|mujer|426|98.3681|3.3396|102.046|246.303|23.845|10.9235
3068|165|55|mujer|74|81.1554|5.14902|53.4716|56.8797|30.6636|14.2531
3069|18|46|mujer|11|64.1094|5.7374|49.8368|63.1703|5.35451|24.1647
307|113|94|hombre|129|48.3754|8.66519|6.75123|289.686|19.2171|11.2097
3070|345|90|mujer|299|9.2733|5.52618|176.154|290.421|28.029|13.8095
3071|265|79|hombre|66|46.4213|4.08783|112.274|230.428|20.7893|20.7263
3072|79|27|hombre|492|5.9858|1.32967|197.319|291.084|15.2119|20.3618
3073|274|11|mujer|32|61.6625|9.46911|19.2799|272.386|21.1428|17.2553
3074|31|49|mujer|406|27.447|3.11916|66.833|292.578|27.45|19.9546
3075|41|11|hombre|119|18.4086|4.1023|133.886|45.9559|0.985274|1.33654
3076|425|40|hombre|322|54.8202|2.3986|167.641|279.282|24.1778|9.10811
3077|222|89|hombre|399|58.8914|1.20023|50.7738|215.425|6.34331|17.2058
3078|350|87|hombre|357|99.4029|1.53623|27.7298|59.5521|16.5737|7.95178
3079|203|59|hombre|21|15.4923|7.04246|153.906|115.846|16.6532|10.7366
308|225|76|hombre|165|82.3383|8.86593|139.884|292.167|14.2903|15.4993
3080|471|14|mujer|475|6.70051|1.49436|77.5672|171.577|49.1076|16.2896
3081|438|82|mujer|448|30.0443|1.52254|159.358|103.498|29.2426|10.5764
3082|100|83|hombre|267|42.7247|8.72601|134.177|77.9402|18.9912|15.8423
3083|83|47|hombre|311|49.5313|1.96478|182.277|271.625|2.95197|4.94221
3084|22|72|hombre|167|92.6679|3.33739|75.2559|159.361|11.7724|0.124427
3085|76|72|hombre|245|25.1347|7.01833|6.42643|256.655|37.1054|11.0382
3086|160|70|hombre|458|6.06613|0.0307475|190.848|6.37323|8.53398|13.9629
3087|382|11|hombre|284|39.3424|2.71362|33.6763|140.647|31.0539|10.4467
3088|385|34|mujer|62|96.2315|1.64192|139.693|37.7133|49.9156|16.73
3089|471|30|mujer|147|77.2932|9.39807|112.602|17.4964|12.74|4.15468
309|164|13|hombre|362|45.2196|4.97937|166.406|227.612|4.6223|11.7181
3090|120|23|mujer|315|35.5678|5.09335|0.0819365|75.527|47.6795|24.6431
3091|12|58|mujer|220|14.1524|4.62724|75.831|131.945|22.1445|9.92825
3092|73|58|hombre|139|39.0598|1.54773|144.744|35.1431|19.4253|13.9222
3093|32|64|hombre|413|17.523|9.45998|14.1523|9.92306|9.86343|22.3933
3094|344|1|hombre|308|92.6776|8.69291|32.7164|280.954|43.816|10.9832
3095|459|75|hombre|495|12.0884|4.49215|34.7483|187.781|6.19374|23.8976
3096|137|80|mujer|137|51.1085|7.51439|76.5845|221.58|12.3968|6.20864
3097|219|45|mujer|140|86.3998|8.88874|65.8341|141.208|46.6709|7.81434
3098|296|19|mujer|5|59.9838|7.47407|5.08282|124.804|28.5392|7.36262
3099|178|80|hombre|191|2.95448|0.942035|184.344|29.0857|2.14752|2.8428
31|119|34|hombre|130|28.0988|9.69941|117.579|154.401|19.1981|13.6886
310|399|36|hombre|148|4.9808|9.68445|191.737|23.8707|26.4392|17.5631
3100|204|45|hombre|61|92.9905|2.05687|96.2791|297.744|37.196|3.17106
3101|180|11|mujer|430|31.5518|7.54932|7.11684|269.875|39.4228|2.94067
3102|417|52|mujer|293|78.1985|3.74395|77.0359|295.505|36.6212|18.946
3103|19|74|hombre|225|25.0943|6.07985|198.148|6.0852|5.72437|0.905243
3104|144|17|hombre|218|78.067|0.204598|56.3385|168.804|26.6311|3.01291
3105|283|1|mujer|25|41.1129|2.10837|101.639|167.401|26.3224|12.1283
3106|398|9|mujer|62|57.6814|9.85054|21.5808|11.3429|12.1748|18.1223
3107|294|46|mujer|226|56.6955|9.28679|158.101|31.8071|43.0478|22.4135
3108|351|58|mujer|145|81.2267|6.46582|46.6572|4.58117|19.4833|19.3711
3109|125|49|mujer|211|16.861|2.0775|131.708|272.844|25.8733|12.7051
311|339|64|mujer|406|98.846|2.78285|142.98|148.67|25.8014|19.943
3110|6|89|hombre|324|66.7875|2.34568|57.0636|208.934|45.3642|10.387
3111|492|49|mujer|274|64.3249|4.39261|112.747|42.1651|6.28023|5.83772
3112|119|51|hombre|478|41.837|0.065046|92.0163|8.11106|47.7858|18.6555
3113|304|71|mujer|202|99.0441|6.92647|196.635|238.632|22.1011|16.8827
3114|427|8|mujer|307|10.724|3.57365|156.268|284.985|7.88503|20.406
3115|375|24|mujer|139|92.2856|6.02042|82.878|120.855|34.0568|9.90081
3116|102|40|mujer|282|45.8771|4.7231|24.2072|236.673|1.17394|7.71992
3117|164|91|hombre|150|80.1414|7.86475|67.2477|293.846|20.9375|24.5622
3118|241|24|hombre|376|26.8282|5.07988|93.0133|265.031|44.4971|8.75057
3119|39|33|hombre|465|64.4443|2.54184|132.009|195.147|17.1568|8.15772
312|119|56|hombre|464|0.990578|8.64996|95.9897|176.156|47.2276|18.1473
3120|324|83|mujer|187|61.8688|3.70079|129.992|171.844|8.74275|14.7311
3121|34|67|mujer|480|36.8491|5.73839|27.9175|179.508|3.53344|4.79262
3122|156|0|mujer|159|23.0663|5.58669|172.031|198.471|22.4023|19.6071
3123|82|18|mujer|144|53.6685|0.188349|154.461|12.1756|27.4287|0.341003
3124|68|78|mujer|257|84.6877|9.25874|171.423|150.468|37.7872|10.3948
3125|367|40|hombre|428|42.1248|6.60329|117.998|179.969|23.2446|23.621
3126|101|47|mujer|439|71.1863|3.61646|147.43|106.751|36.2958|9.39683
3127|356|12|mujer|352|37.8112|4.47375|81.6476|233.019|17.5284|12.2539
3128|175|15|hombre|165|33.5599|6.48491|193.325|59.1869|37.7979|15.4028
3129|255|72|hombre|136|45.6305|6.21312|181.871|133.812|23.2438|5.92947
313|419|82|hombre|368|52.4073|6.61114|35.0431|6.6277|47.3983|20.1271
3130|239|6|hombre|272|95.3876|6.89601|109.415|290.497|31.4326|5.46607
3131|114|28|mujer|380|23.6881|4.39355|63.5347|8.86092|19.5591|3.20828
3132|292|21|hombre|267|65.8185|3.70972|15.1707|136.19|45.067|7.73947
3133|463|43|hombre|7|17.4731|5.2562|171.425|57.8171|42.0607|20.196
3134|188|76|hombre|327|38.0615|8.90628|32.8823|186.215|12.1014|3.78461
3135|149|6|mujer|288|40.3582|2.4356|196.123|151.406|8.29011|8.52544
3136|58|31|hombre|211|48.5193|9.63373|101.567|138.513|7.56551|17.4597
3137|257|29|mujer|166|61.5974|8.44245|120.909|252.427|14.039|14.9613
3138|73|1|mujer|315|84.1755|4.27712|192.471|186.162|49.5756|1.68413
3139|366|42|mujer|409|25.5435|1.82468|39.603|111.824|44.9183|18.8873
314|298|78|mujer|301|36.3489|7.40692|79.1157|232.858|33.3411|20.7808
3140|422|69|hombre|221|50.509|8.0457|76.3627|235.619|1.44778|0.23926
3141|10|68|mujer|192|69.5265|8.11425|46.8459|215.827|34.1397|4.76569
3142|251|80|mujer|84|46.4105|9.7811|62.1307|277.988|38.5436|9.38538
3143|48|49|hombre|362|74.3235|8.90738|104.482|109.249|39.5938|18.8558
3144|216|36|hombre|477|37.7651|1.09901|185.692|55.1684|18.3181|14.1094
3145|295|83|mujer|269|32.8623|9.25893|105.659|267.535|31.6237|0.701323
3146|151|47|mujer|377|44.8231|2.93594|147.276|72.4415|2.30205|10.6964
3147|125|24|hombre|383|44.6095|4.67173|170.272|163.988|17.9026|14.807
3148|92|99|hombre|418|64.1109|1.43142|62.3769|232.797|37.705|1.61882
3149|68|76|mujer|177|85.2126|9.48199|134.452|124.649|15.3118|20.7161
315|369|98|hombre|56|47.9974|9.13622|173.72|73.8756|17.8076|7.11531
3150|199|83|hombre|168|17.1861|7.62841|60.4072|189.198|27.8276|2.12113
3151|318|60|mujer|220|91.247|2.14772|193.805|125.176|35.5424|11.1808
3152|81|73|mujer|187|61.8055|8.69831|127.173|24.5883|27.4567|10.0124
3153|448|30|mujer|104|20.3655|3.8878|45.2484|260.205|0.524631|8.05943
3154|458|85|hombre|454|67.085|8.08517|32.6048|4.54513|48.1675|15.8903
3155|92|35|hombre|189|36.349|1.02409|43.2199|208.822|30.4848|11.9574
3156|182|8|mujer|416|66.8691|0.679382|80.8618|172.851|16.9506|16.0262
3157|456|82|hombre|444|49.8834|1.35988|115.478|146.958|35.2316|16.8414
3158|124|80|hombre|468|67.2436|8.35034|42.1765|248.681|34.9384|8.36585
3159|183|96|hombre|156|61.8522|5.15977|145.027|278.637|15.8785|13.5953
316|372|42|hombre|421|69.4865|6.12084|104.137|57.4599|0.00251424|4.07686
3160|388|14|hombre|414|18.5643|3.71635|150.088|34.1784|10.8169|10.8109
3161|108|73|hombre|470|2.17533|3.87067|44.1778|266.874|47.8759|9.04568
3162|459|27|mujer|94|1.80215|9.31126|164.172|95.9075|22.784|0.826739
3163|450|22|mujer|496|79.3891|0.428825|196.115|195.904|24.4023|17.4732
3164|280|22|mujer|488|94.3594|3.0982|124.634|72.5071|37.8834|12.07
3165|136|72|hombre|342|10.5788|8.4982|138.444|116.125|49.9583|12.9962
3166|437|71|mujer|26|19.4306|9.71493|159.958|295.63|17.8534|2.68765
3167|435|43|hombre|499|73.6925|9.53428|178.896|274.87|15.165|13.1047
3168|366|37|hombre|335|94.8119|8.66175|11.1875|22.1876|0.254238|20.6486
3169|317|60|hombre|78|38.4875|2.86094|55.6451|21.6351|5.74997|2.38937
317|467|23|mujer|231|69.0063|2.51331|45.839|51.8366|24.1304|2.64442
3170|293|10|hombre|499|72.8688|0.0166025|137.159|237.475|32.0701|8.34049
3171|119|71|mujer|475|66.2533|5.3704|117.954|235.223|37.7785|13.884
3172|2|89|mujer|113|66.4573|5.34782|106.7|81.1275|11.1926|2.95831
3173|431|33|hombre|137|64.711|3.80224|10.2669|299.836|43.2814|23.0392
3174|413|0|mujer|486|57.3501|2.07885|73.0396|225.022|1.80839|7.85983
3175|298|50|hombre|172|58.2304|5.17866|196.259|201.407|46.1344|3.79707
3176|456|80|hombre|130|36.5659|9.53595|190.625|204.543|34.1736|9.23164
3177|67|80|hombre|428|57.644|8.16159|153.452|128.938|48.3416|13.9151
3178|325|9|hombre|96|9.0268|0.956359|64.4876|296.103|26.0896|1.38233
3179|333|54|hombre|351|4.03336|9.02388|35.6422|247.596|10.2772|6.42199
318|21|12|hombre|19|3.96631|8.66216|167.68|123.571|30.9894|24.6246
3180|42|77|mujer|236|97.3639|5.70724|183.279|149.61|0.82827|24.9465
3181|371|59|mujer|34|87.5739|7.88796|9.8641|124.494|18.4287|8.04244
3182|28|68|hombre|108|1.93422|1.55211|2.35635|176.467|20.219|4.29099
3183|62|56|mujer|232|56.1799|2.13411|81.1635|148.826|29.5861|22.854
3184|239|42|mujer|401|35.3546|0.214494|144.784|229.275|33.332|21.1213
3185|66|87|mujer|194|51.0892|5.5442|118.695|189.941|24.9676|8.44387
3186|177|36|mujer|44|86.0718|9.46338|83.6935|117.632|48.1415|21.9806
3187|196|39|hombre|30|65.3471|3.97258|93.1434|102.437|6.51262|4.48932
3188|142|96|mujer|144|97.5314|0.315597|49.7306|80.3986|21.1603|10.8747
3189|299|42|hombre|100|76.8926|8.93793|71.8681|276.342|6.72753|13.5092
319|271|62|hombre|221|86.6467|3.44724|29.7398|150.674|26.1847|6.19031
3190|261|67|hombre|96|6.92417|2.01838|118.153|30.4976|32.804|6.23882
3191|359|38|mujer|234|83.8901|1.93332|56.5646|43.0621|4.49389|12.7086
3192|371|86|mujer|60|51.4922|9.07272|193.768|186.693|0.978329|12.1321
3193|68|95|mujer|365|69.4244|9.79068|53.4803|72.8146|13.7138|13.0732
3194|324|21|mujer|336|9.99165|6.99146|179.962|200.62|28.1263|23.0467
3195|258|97|mujer|277|18.2553|7.24886|33.6781|10.4574|18.9791|13.207
3196|400|55|hombre|406|49.2201|0.155545|41.816|83.4965|24.008|1.77315
3197|39|82|hombre|480|34.2949|0.627455|106.44|111.33|28.2217|21.1814
3198|294|8|mujer|244|35.2754|0.95262|43.1389|219.185|31.8944|15.1682
3199|366|24|hombre|280|51.7618|6.54183|77.06|23.8633|2.93064|8.15036
32|182|84|mujer|78|37.0985|0.201021|138.486|237.703|24.5746|9.78249
320|272|62|hombre|193|36.499|8.82915|87.4586|185.954|17.2366|12.8281
3200|227|92|mujer|243|4.05914|8.42425|131.224|44.4969|8.19388|9.32394
3201|101|13|mujer|187|20.3612|2.81829|48.5471|175.705|32.4215|4.51575
3202|481|11|mujer|477|3.48898|6.23909|22.6761|139.84|28.0698|19.4273
3203|376|14|mujer|490|22.9961|9.63847|104.894|12.6268|34.8136|2.0393
3204|272|21|hombre|57|95.7478|3.23411|96.0535|255.376|43.5678|14.0946
3205|119|84|hombre|149|92.1513|4.6594|170.675|65.5089|5.0639|13.4643
3206|8|50|hombre|282|49.1815|9.47659|86.8058|142.386|15.8523|24.3292
3207|329|28|hombre|154|44.1043|6.43407|3.67113|66.5904|25.1899|18.6633
3208|80|98|hombre|356|82.917|7.9259|149.361|234.509|20.2802|12.9746
3209|161|54|mujer|415|97.6911|7.29234|142.119|282.166|45.22|10.7218
321|124|16|hombre|204|62.9651|1.75395|57.9737|74.204|28.5379|1.27564
3210|168|77|mujer|346|54.1165|7.80084|15.8073|0.164726|23.3244|7.99654
3211|89|63|mujer|168|83.964|8.55912|84.0328|273.594|42.9819|7.34166
3212|29|8|mujer|89|46.5359|1.23685|86.658|262.3|25.887|13.4024
3213|4|26|mujer|170|32.1255|4.82531|39.1075|7.41232|40.8649|14.1026
3214|135|75|hombre|127|80.2025|1.25631|191.389|280.157|33.1545|9.34206
3215|323|21|hombre|59|28.5702|5.34508|188.886|172.224|37.4738|0.983615
3216|454|85|hombre|405|58.4387|9.21804|123.07|46.9541|46.8299|0.390846
3217|401|48|hombre|170|98.026|1.58334|98.9649|100.339|9.5188|15.2635
3218|337|38|mujer|222|52.9441|5.87941|153.586|69.9872|17.8488|19.7566
3219|359|18|mujer|238|73.8359|7.46752|17.4723|122.585|44.5574|2.16713
322|246|92|hombre|419|58.9998|8.60387|23.1792|275.376|2.17758|0.0124267
3220|485|59|mujer|142|50.3997|1.51505|53.9948|166.703|4.50922|0.865363
3221|198|35|mujer|342|54.1657|4.50132|52.1771|253.582|38.3538|9.56062
3222|245|47|mujer|253|99.0024|7.92558|26.6631|34.0728|13.5955|19.1684
3223|451|29|hombre|212|80.6789|4.82611|185.344|136.848|2.2051|20.3008
3224|96|40|hombre|428|3.95028|7.57937|46.887|291.838|35.9773|20.1727
3225|96|10|hombre|152|23.3441|7.26236|112.966|46.4482|0.760726|3.27776
3226|46|9|hombre|13|62.4875|5.96001|176.272|115.608|26.8432|20.171
3227|243|45|hombre|48|45.4182|8.51699|107.181|23.2691|26.3848|19.7145
3228|391|40|mujer|161|79.7828|2.88998|159.27|235.912|28.9466|17.8062
3229|432|9|mujer|482|25.7243|1.59358|116.798|117.234|43.6696|20.0028
323|56|30|hombre|78|56.0032|7.52597|121.952|194.779|20.3601|16.0409
3230|70|33|mujer|178|46.3082|6.56439|192.238|58.3894|46.0434|12.1424
3231|393|65|mujer|417|92.8462|0.215414|9.79478|202.155|13.4925|3.78031
3232|440|7|mujer|121|69.549|1.82804|55.7628|219.899|29.2347|3.01503
3233|257|72|hombre|74|54.9224|3.32578|130.974|135.81|37.0848|13.4512
3234|307|90|hombre|220|53.9161|4.03629|73.8595|187.962|39.2949|9.24723
3235|217|63|mujer|345|99.082|1.03228|52.1921|246.298|28.6795|4.58379
3236|440|23|mujer|247|82.9862|9.70747|65.4312|237.071|22.3339|10.1967
3237|4|52|mujer|324|30.5326|0.921751|185.611|256.955|43.9029|23.1758
3238|10|87|mujer|279|63.1953|5.12228|151.004|135.153|31.6656|22.8032
3239|175|22|mujer|274|27.4443|7.88885|187.436|145.921|40.9491|11.8463
324|103|66|mujer|265|43.4071|0.496734|98.22|9.07818|21.6945|20.0797
3240|292|21|hombre|173|98.0245|4.14417|20.9723|28.7044|9.94547|11.4967
3241|18|85|hombre|435|11.0238|9.91692|97.5154|95.2317|14.4093|15.3836
3242|130|85|hombre|431|38.599|3.95054|8.92817|104.99|22.1071|9.25492
3243|15|10|hombre|316|50.3418|5.25362|16.7758|214.75|11.403|24.577
3244|489|6|hombre|312|85.3964|2.04382|150.593|8.22207|40.8146|18.8368
3245|266|5|hombre|229|12.751|3.33805|172.904|89.5776|17.4133|20.9841
3246|53|30|mujer|268|75.2057|3.37572|136.751|199.2|3.92092|4.582
3247|468|47|hombre|109|7.30555|1.1086|196.256|27.4552|4.16046|14.2697
3248|395|17|mujer|98|4.95908|3.09716|34.468|167.499|47.6692|24.9506
3249|80|79|hombre|193|49.1817|5.23622|31.2615|197.918|9.25439|6.72417
325|97|21|mujer|314|69.6425|6.75451|59.9197|46.0688|17.8972|2.77271
3250|354|95|hombre|473|0.681306|5.39524|199.757|37.8889|23.005|8.11554
3251|405|97|mujer|340|98.3986|0.90689|125.424|113.753|35.8375|10.0127
3252|163|14|hombre|302|8.30384|0.207789|47.8764|93.7312|21.1648|10.1144
3253|75|57|hombre|19|21.4725|0.0647845|40.7623|76.0207|28.1559|18.3865
3254|122|24|hombre|296|38.3325|5.43656|186.14|126.755|47.307|2.56117
3255|108|94|mujer|100|41.3884|6.09822|47.8695|280.732|30.5611|22.7705
3256|266|42|hombre|335|62.6159|3.34238|56.4386|86.7018|41.4265|20.6829
3257|369|41|mujer|180|33.3028|1.43872|164.868|242.498|44.9508|13.1534
3258|11|62|mujer|43|23.0004|5.5621|32.2756|73.3249|13.2598|12.6144
3259|322|24|mujer|70|72.0286|8.70375|181.738|37.0244|6.49465|8.34262
326|442|15|mujer|89|42.6647|6.71846|53.0074|194.509|9.60087|3.06795
3260|296|49|mujer|177|30.3254|5.1948|144.101|40.3171|37.2106|24.589
3261|220|53|mujer|252|92.8089|4.61327|26.5758|227.711|4.66382|9.38673
3262|160|49|mujer|136|68.7648|4.25983|157.506|36.1678|13.2215|2.21931
3263|161|79|mujer|113|84.9629|8.72199|191.855|56.7844|37.2746|22.6717
3264|460|41|hombre|369|97.8385|6.23274|152.851|145.362|17.7458|6.59014
3265|425|51|hombre|218|58.7951|4.73635|130.622|23.9269|37.5801|0.415985
